Date,NIFTY50,BankNifty,SPY,IndiaVIX
2025-02-14,600.9819946289062,15.020000457763672,49099.44921875,22929.25
2025-02-17,,15.720000267028809,49258.8984375,22959.5
2025-02-18,602.7463989257812,15.670000076293945,49087.30078125,22945.30078125
2025-02-19,604.165771484375,15.420000076293945,49570.1015625,22932.900390625
2025-02-20,601.6522827148438,14.680000305175781,49334.55078125,22913.150390625
2025-02-21,591.361572265625,14.529999732971191,48981.19921875,22795.900390625
2025-02-24,588.6707153320312,14.4399995803833,48651.94921875,22553.349609375
2025-02-25,585.7430419921875,13.720000267028809,48608.3515625,22547.55078125
2025-02-26,586.0387573242188,,,
2025-02-27,576.6844482421875,13.3100004196167,48743.80078125,22545.05078125
2025-02-28,585.683837890625,13.90999984741211,48344.69921875,22124.69921875
2025-03-03,575.4227905273438,13.760000228881836,48114.30078125,22119.30078125
2025-03-04,568.611572265625,13.829999923706055,48245.19921875,22082.650390625
2025-03-05,574.722900390625,13.670000076293945,48489.94921875,22337.30078125
2025-03-06,564.5209350585938,13.729999542236328,48627.69921875,22544.69921875
2025-03-07,567.68505859375,13.470000267028809,48497.5,22552.5
2025-03-10,552.564453125,13.989999771118164,48216.80078125,22460.30078125
2025-03-11,547.9710083007812,14.069999694824219,47853.94921875,22497.900390625
2025-03-12,550.8788452148438,13.6899995803833,48056.6484375,22470.5
2025-03-13,543.5353393554688,13.279999732971191,48060.3984375,22397.19921875
2025-03-14,554.762451171875,,,
2025-03-17,559.0404052734375,13.420000076293945,48354.1484375,22508.75
2025-03-18,552.9981079101562,13.210000038146973,49314.5,22834.30078125
2025-03-19,559.0206909179688,13.300000190734863,49702.6015625,22907.599609375
2025-03-20,557.4041137695312,12.600000381469727,50062.8515625,23190.650390625
2025-03-21,557.5880126953125,12.579999923706055,50593.55078125,23350.400390625
2025-03-24,567.5736083984375,13.699999809265137,51704.94921875,23658.349609375
2025-03-25,568.93798828125,13.640000343322754,51607.94921875,23668.650390625
2025-03-26,562.1458740234375,13.470000267028809,51209.0,23486.849609375
2025-03-27,560.6529541015625,13.300000190734863,51575.8515625,23591.94921875
2025-03-28,549.3623657226562,12.720000267028809,51564.8515625,23519.349609375
2025-03-31,553.050048828125,,,
2025-04-01,554.6121215820312,13.779999732971191,50827.5,23165.69921875
2025-04-02,558.1219482421875,13.720000267028809,51348.05078125,23332.349609375
2025-04-03,530.6172485351562,13.600000381469727,51597.3515625,23250.099609375
2025-04-04,499.5533447265625,13.760000228881836,51502.69921875,22904.44921875
2025-04-07,498.6635437011719,22.790000915527344,49860.1015625,22161.599609375
2025-04-08,490.8531188964844,20.440000534057617,50511.0,22535.849609375
2025-04-09,542.4021606445312,21.43000030517578,50240.1484375,22399.150390625
2025-04-10,518.6345825195312,,,
2025-04-11,527.8885498046875,20.110000610351562,51002.3515625,22828.55078125
2025-04-14,533.009765625,,,
2025-04-15,531.5169067382812,16.1299991607666,52379.5,23328.55078125
2025-04-16,519.7023315429688,15.869999885559082,53117.75,23437.19921875
2025-04-17,520.44384765625,15.470000267028809,54290.19921875,23851.650390625
2025-04-21,508.0558776855469,15.520000457763672,55304.5,24125.55078125
2025-04-22,521.2742919921875,15.229999542236328,55647.19921875,24167.25
2025-04-23,529.3516845703125,15.960000038146973,55370.05078125,24328.94921875
2025-04-24,540.4940185546875,16.25,55201.3984375,24246.69921875
2025-04-25,544.3992309570312,17.15999984741211,54664.05078125,24039.349609375
2025-04-28,544.6068115234375,16.940000534057617,55432.80078125,24328.5
2025-04-29,548.03759765625,17.3700008392334,55391.25,24335.94921875
2025-04-30,548.2550659179688,18.219999313354492,55087.1484375,24334.19921875
2025-05-01,552.1404418945312,,,
2025-05-02,560.3364868164062,18.260000228881836,55115.3515625,24346.69921875
2025-05-05,557.1234130859375,18.34000015258789,54919.5,24461.150390625
2025-05-06,552.4667358398438,19.0,54271.3984375,24379.599609375
2025-05-07,554.7901611328125,19.059999465942383,54610.8984375,24414.400390625
